Comments,Stars,Type
"This motherboard is pretty average, and it's good for a more budget build as it's not overly expensive because of the ""gamer"" theme. They do have a version with wi-fi but it's more expensive, and you can get a USB adapter for like $5. As usual, ASUS' BIOS is superb. ",5,Motherboard
This is the easy button of motherboards! But if you don't care much about built-in Wifi and Bluetooth you can get the regular Asus Z97 Pro for less money. ,5,Motherboard
"A good OC board with dualbios, not the best but its enough. The Bios software could be better. ",4,Motherboard
"Mobo with SLI support, has all the bells and whistles. The only thing i wish i had was the hard drive hot swapping, but i will live. it looks nice, and it very easy to use. Bios is very easy to use, and it is very easy to troubleshoot. Has a cmos reset button, which comes in handy Edit, Had to remove a star. Ethernet port sometimes just doesn't work and i have to use a ethernet card to get wireless now. Also the ram slots are fragile, I accidentally had my watercooler pushing it a little when i tried putting it in, and one of the slots broke. :( Edit as of 3/26/16, On startup the board gives the error code of missing OS, but when i shut down the computer and switch the dvi connection on my video card, it works just fine for about a week and then starts to do the same thing. Im not sure if its my graphics card, or if its my motherboard, but im mostly sure it is my motherboard as my video card does not do this in any other rig ",4,Motherboard
"Ok. It only supports 4gb of ddr2 RAM, sadly. ",3,Motherboard
"I purchased this not knowing what to expect given it's price point and lack of reviews but I am thoroughly impressed with it as a budget Z170 board. The board itself is a simple black/grey color scheme which fits in aesthetically with most cases and parts. One really unique feature is the level of LED customization that has blown me away. The utility software packaged with the board is easy to use and needs to be left running minimized in the system tray to turn the LEDs on. They can be set to any RGB color with the LED locations being on the motherboard heatsinks and along the outside edge of the PCI expansion slots. The board also comes with a flexible LED light strip and a specialized LED header near the CPU fan headers which can also be controlled by the software. The BIOS was easy to use and picked up everything right out of the box with no issues, the only setting that took a moment to find was adjusting the boot order to put my SSD ahead of the HDD. Driver CD did what it was supposed to and I was up and running with Windows 7 in under 20 minutes from CD install. The utilities software is worth the install too not just for the LED control but also for the Hardware Monitor. This is a great board for those who are looking to have something that matches their components if following an aesthetic theme. On top of that I had no issues with installs and the BIOS out of the box worked as expected.  ",5,Motherboard
Nice mobo loving the bios especially when coming from a h110. Looks great to ,5,Motherboard
"Nothing's wrong out of the box, good price for the features that you get. ",5,Motherboard
"Software is meh, fan control is just downright WTF, and the X boost BSODs my computer. It's fine overall and has a Realtek 150meg nic integrated so that's nice. For $50 look no further if you want a decent OC and pretty good looks. I was kinda hard on it because I came from an MSI board with OC Genie, command center, and a killer nic and this board, software wise, is a step down.  ",4,Motherboard
"A pretty straight forward board with a really good UEFI interface and solid overclocking options.  I'd give it higher marks, but the Micro ATX format is quite limited and the board didn't want to actually fit well in the case I bought. ",3,Motherboard
"sata ports are glitchy, sometimes won't recognise hard drives, maybe its the hard drives , who knows ",3,Motherboard
Great looking MOBO that matched my color design and has plenty of ports on it. I like it a lot and it loads very quickly with a nicely designed BIOS.  ,5,Motherboard
"I went with this board for two reasons.  1) It was build with super high rated capacitors and heat tolerant components that will increase its life time 100 fold. (ASUS is known for their reliability, I have an ASUS ROG from 2006 that is still kicking ***) 2) Its aesthetics. Man this thing looks clean with its thermal armor. I really wish that ASUS would come out with thermal armor upgrades for all of their boards.  Things to note: this would not have been my first choice board. I'm not a big fan of the camo theme, but luckily most of that gets covered up in my build anyways. I like the maximums series but red did not work for this build. Also this board is a little more difficult to OC the RAM, it was very easy to do with the asus z97 pro + wifi (the board I bought at first) Also the AI suite was a little better with the z97 pro as well. But overall the board functions fantastically. You can't go wrong and its a very good price.  ",4,Motherboard
"Make sure to add drivers for installation of Windows 7, I spent a night trying to figure out why I couldn't install it on my HDD but other than that the board is nice and sturdy, good layout and works perfectly otherwise  ",4,Motherboard
"I really wasn't sure what to do with the motherboard, I'd been recommended the msi z97 gaming 5 and decided to go with its big brother when I made the jump to x99, no issues so far!. ",5,Motherboard
"Good board, no issues other than that I don't believe it has 2 x16 PCI-E slots, I believe 1 is x16 and 1 is x4 or x8.  ",3,Motherboard
meh really serves the purpose and nothing else ,3,Motherboard
"Great, good looking MOBO. Bought online from Vuugo and was very pleased with the results. Time will tell it's overall quality but I'm pleased with it.  ",5,Motherboard
"Software is meh, fan control is just downright WTF, and the X boost BSODs my computer. It's fine overall and has a Realtek 150meg nic integrated so that's nice. For $50 look no further if you want a decent OC and pretty good looks. I was kinda hard on it because I came from an MSI board with OC Genie, command center, and a killer nic and this board, software wise, is a step down.  ",4,Motherboard
El cheapo MB. I wish it had USB 3.0 but then again this is an 1155 board so it's going to be limited at this price point ,4,Motherboard
"Board Does what I need, only complaint is that the SATA headers are flimsy. Pros: fast and has plenty of room for expansion. ",4,Motherboard
Love the OC genie. Makes it dead simple to get more power out of the CPU. Build quality seems ok and has all the IO expansions I could hope for. ,5,Motherboard
Bought second hand to replace an MSI P67A-GD65 (B3) in order to get PCI-e 3.0. Has worked well despite being a bit old hat now. ,5,Motherboard
Everything you need is there. Fan pins could be better placed ,4,Motherboard
"My dad got this at the same time he got the 8320e for me as a Christmas present. It's $10 after the $40 Micro Center combo discount and $30 MIR. $100 total and I got an upgrade that costs only as much as an i3 by itself. The actual board? I have absolutely no complaints about it. Others may hate the red, but I don't really mind it. This board comes with 2 CPU fan headers and 4 system fan headers (CPU1, SYS2 and SYS4 headers are all PWM, the others are 3pin headers). It supports the 9590 and 9370 (if for some reason you wanted to do that). ",5,Motherboard
"This motherboard is a great micro Atx motherboard it has two pci express ports for future upgradability, as well as four ram slots, and finally because it has three 6 gigabyte sata connecters.  ",4,Motherboard
"Easy UI, haven't had to fool with it much. ",3,Motherboard
I had an issue with the bluetooth / WiFi module as well as bent CPU socket pins; the manufacturer repaired this at no cost to me. In the future I'll keep in mind at least a couple extra fan headers and at least 1 extra PCI Express for SSD expansion. Other than that I love this board. ,4,Motherboard
"A very good budget board, does everything I want in a smaller footprint than full ATX. ",4,Motherboard
"Good mobo, would suggest not installing any of the xFast utilities from the motherboard's support CD, it can cause some fit's for external hard drives on your front panel. ",3,Motherboard
"Weak 4+1 power phase holds back overclocking potential, but has Crossfire capability, so there's that. It looks cool, too - dark PCB and heatsinks. UEFI BIOS leaves a bit to be desired compared to higher-end boards, but it's actually not bad. At least it's UEFI.  ",3,Motherboard
I got a used one from eBay with 2 bent cpu pins. I never bent the pins back and its still working and stable after 1.5 years on a decent overclocked processor. I love this board. ,5,Motherboard
"An amazing motherboard. The software provided with this motherboard is simple amazing, easy fan control and easy overclock. ",5,Motherboard
"Heard mixed things about this board. Haven't tried to overclock yet, but so far has worked great. UEFI on it is so simple and easy to work too.  ",5,Motherboard
Was cheap and does the job ,5,Motherboard
Let me just start by saying that this board makes initial installation and optimization a freaking breeze! I never thought that i would be so glad to have so many features which all come standard with this MOBO. Highly recommended for anyone doing an AMD 9590fx build!!  ,5,Motherboard
"Decent mobo, but the positioning of CPU slot and the transistors around it limits the CPU coolers you can choose from. 
OC is limited to 4.3Ghz for the i7 3770k as 4.4Ghz effectively crashes your system
Fan control is very limited and the Gigabyte App Center crashes the Win 10 system, effectively meaning there is no support for this mobo anymore from Gigabyte.
Good thing about it is the Bios recovery which can be a life saver, especially when you play around with overclocking ( talking from experience haha ). Also it is very easy to update the Bios and the 3D display of the Bios interface makes it easier for people that are  not sure of how to safely clock or change other settings.  ",3,Motherboard
"Very good, full of features and ports the only problem is not with the actual motherboard with the AMD chipset that doesn't support PCIe gen 3 which kinda sucks ",4,Motherboard
I love this motherboard as it comes with a lot of ports in the back for all your perfiethelas which is great. It is also a very nice looking motherboard and goes well with my military theme. It comes with 5 Fan ports which is great so my setup stays nice and cool. It has an internal fan which you can add if you wish so the closed parts of the motherboard stay cooled as well. ,5,Motherboard
"Great motherboard, no complaints. I got to support my thunderbolt display.  ",5,Motherboard
"Good build quality and good for overclocks, haven't  had a single problem with it. ",5,Motherboard
"Asus made a great budget motherboard. There's no included wireless adapter, so keep that in mind. I knew this going in, though, and don't need wireless. ",5,Motherboard
This Motherboard is amazing because it supports 7.1 speakers and has awesome dual Ethernet ports that support internet teaming for fast internet speeds. This motherboard has lots of USB ports most of the ports are USB 3.0 there is some USB 2.0 plus this motherboard has a m.2 slot. and it overclocks  vary nicely. ,4,Motherboard
"Cheap, works, small, it fits nice in small cases and it doesnt look that bad really.
I just wish it had more fan headers, has one, plus the cpu fan. so 2 total ",4,Motherboard
Worked and overclocked nice ,5,Motherboard
A very basic mobo with basic features. No onboard USB 3.0 headers. Had to use an adapter so the USB 3.0 ports on the side of the case can be used as USB 2.0. A single large capacitor sits in the way of the NH-L9i. Can be bent out of the way. Later Edit: Turns out there is a DVI version of this mobo that is identical but features onboard USB 3.0 headers.  ,3,Motherboard
"Best mobo I have ever used. Asus suit 3, actually is useful for once. This board is also great for overclocking the FM2+ line. However, the normal heat monitors HWmonitor, Speccy, Coretemp do not accurately read the cpu temps?? So I just use the bios. Bios flashback was useful as I had to update the bios for the 860k ",5,Motherboard
"I took down stars because of ASRocks quality control. My first board had many physical flaws, and was dead. My second was flawless, and I would give that board an 11/10. Just frustrated that the first board was faulty. ",3,Motherboard
"Many motherboards seem to come with bright colours so I was glad when I set eyes on the more subtle black gold of the ASRockZ170  Extreme4+  A Bios/UEFI update on first install was needed in order to see the full features as seen in many reviews (manufacturers shipped many Z170 boards out very quickly due to Intel demands, and updated Bios software followed shortly after)
This board has great overclocking potential, the finer settings when needed are there, as well as the quick settings which work well to start with. It has been stable even when overclocking a little to much, and the featured on-board manual reset switch works well if needed (if resetting the board it remembers any profiles that have been saved)  The on-board sound turned out to be much better than expected, giving a surprisingly clear sound. The built in USB 3.1 ports are welcome. I decided not to use the extra front USB panel provided with the + package due to the fact that it will use 2 entire SATA ports and a USB header in order to operate, the USB headers are already allocated to front casing USB ports and CPU cooler control on this build. Ram XMP profiles worked straight away with the Corsair LPX and HDD were easy to allocate to 6Gbs speeds. Recommended. ",4,Motherboard
Really the only reason I got this board was for the insane deal I got on it. $70 for X99? Count me in. I havent had an problems with it although the lighting is a bit more yellow than the rest of the gold accents which makes it kind of ugly. I just shut that off in the BIOS tho so I'm not complaining considering the price.  ,4,Motherboard
great for my case and the bios are awesome this thing is just all around awesome highly recommended. ,5,Motherboard
Motherboard performs awesome and looks amazing with the Armor on it! ,5,Motherboard
I wish I went bigger but it does the job. ,4,Motherboard
It label places like Usb on it. +1 ,5,Motherboard
Excellent customer support and driver availability! ,5,Motherboard
"I haven't built a pc in 9-10 years and damn! this mobo feels so solid. it looks so good. personally i don't need to see my parts but for someone who does, this thing looks sweet. It is a bit much for this build, seeing as i'm not going to overclock, but better to have more than to have less. ",5,Motherboard
"Great motherboard, easy to set up, comes with wifi, nice audio, plenty of input and the bios was easy to get used to. It recognized my optical drive straight away and booted windows from it with no issue. Only issue I had was it only has two 4pin fan connectors, and I needed 4. Molex to the rescue. ",4,Motherboard
"This motherboard is great, it has the best BIOS Ive ever used so far. It looks great, the layout if it is pretty good. Only thing that bugs me is it has three fan headers, but only one doesn't run three pin fans at full speed, to use the other two effectively, you'll need four pin fans. ",5,Motherboard
"Another good investment, easy to set up (hardware, drivers, and bios) and it's sturdy. Doesn't feel cheap or flimsy. Easy to find everything (bios and hardware) and recognised everything. ",5,Motherboard
Had to do a BIOS update borrowing a friend's 2nd generation i5 to version F10 before I could use my i7-3770k... the top PCI-E x1 port has a really annoyingly tall heatsink which prevented me from using my Visiontek KillerNic 2100 until I bought off eBay a PCI-E x1 extension cable (as pictured above) to make it work... it was a package deal I got off a bud hence the price. ,3,Motherboard
Little tricky to get working but once it got working it has been completely rock solid ,4,Motherboard
"It's a motherboard, was cheap, ASRock high quality, mostly black, full sized ATX, and doesn't come with bloatware (You have to manually download and install their apps). I would go with a more expensive board if someone is looking to do heavy overclocking and wants more of a futureproof build. ",4,Motherboard
"Only con is that the SYS_FAN2 connector seems to not be fully functioning. On the other hand, the connectors are placed in logical places, the UEFI BIOS is both gorgeous and easy to use, and the board itself feels like it is good quality. GIGABYTE has earned my trust. ",4,Motherboard
"Worked just fine, no problems with it after 3 years.  ",5,Motherboard
"Really nice, got it for super cheap. I love the Thermal Armor and back-plate, however the little fans can get loud. ",5,Motherboard
"Fantastic quality and appearance, and got it for a great price. ",5,Motherboard
its an okay motherboard but the only downsite is that there are only 2 fan header so i had to put my front fan in molex and its running full load constant but still quiet and then my system will never overheat ,4,Motherboard
"Any motherboards with mSATA slots are the best motherboards in my opinion, love the click BIOS for MSI and also love the OC Genie for someone like me who doesn't care to do manual overclocks. ",5,Motherboard
"Great board with lots of features! First was a dud due to bad A dimm slots. RMAed and got a second one, works great! Highly recommend! ",5,Motherboard
Great MB for gaming with a badass look and design. I love how nice this motherboard looks and comes with an incrediable amount of features on the driver CD. The SupremeFX sound card that comes with sends out amazing quality to my 5.1 sound system. I wish it could take DDR4 and had the Republic of Gamers logo in a different spot because SLI graphics card block it.  ,4,Motherboard
"MY theme is BLACK & RED , & i was impressed by the Dragon themed by msi .a Z97mobo was damn pricey, and it was not to much of an upgraded version on an z87 chipset, so at $100 dragon themed mobo,mSI g87 g43, was a really nice bargain for me.   ",5,Motherboard
"I love how i can charge my iPod and portable charger while the computer is off!!! Plus i liked how it came with 2 SATA3 Cables which was exactly enough for my SSD and Hard Drive, Although it would have been nice to have a 3rd cable in case i wanted to install a DVD Drive the 2 cables Where Fine!!!! ",5,Motherboard
"Love it so far,love the way the UEFI looks.
Its working so far. ",5,Motherboard
"Exceptional Value for money if you are currently in the UK. Has Overclocking support, comes with built in WiFi and has all the standard features of good Motherboards such as HDMI for Integrated graphics, USB 3.0 etc. It does only come with 4 Sata Ports though, so storage may be limited. For less than £50 you cannot get much better than this. Just make sure BIOS is on at least version 1.6, as earlier versions had issues when restarting and shutting down the PC. Same applies if you intend to use Haswell Refresh CPUs. ",5,Motherboard
"Has every kind of connectivity I could hope with more to spare. Has yet to cause any issues operating any of my components. Only thing I would have liked would be more fan headers, though 4 has been working fine for me so far. ",5,Motherboard
"Good motherboard, good price, great on board audio (ALC1150). Wifi is average, but the lack of fan headers kinda bugged me. Not too big of a problem in my case since it had a fan splitter. Also, the placement of the headers/connectors were kinda problematic for me. Not the smartest board layout IMO, especially considering where the 8-pin CPU connector was. I had to bend that cable all sorts of ways to keep it from getting caught by my fans. The first time I put everything together in the case after it posted, the computer hung on ""getting devices ready."" I rebooted, and I got a screen which said ""your computer did not boot properly. This might be due to a recent hardware change. Please insert your Windows Installation disc and select 'Repair My Operating System'"" or something along the lines of that. I did just that and for some reason it booted just fine afterwards but hung again on getting devices ready. I tried one more time and my computer finally booted but for some reason Windows was bugging the hell out. Recycle bin was gone, lost the ability to put my computer to sleep, among other things. I assumed it had to do with conflicting drivers since I switched from an ASUS board to an ASRock board, and I ended up just formatting my SSD (which caused the computer to freeze, but a reboot fixed the job). Everything works fine as intended now. ",4,Motherboard
"A seriously amazing MOBO, so happy that I went with this board.  The reset, CMOS, power button, and LED display really helped me through the initial startup, and makes it so incredibly easy to make changes and fix errors.  Not to mention the longer warranty of 5-years compared to the standard 3-year, AND the 178 hours of testing these boards go through at Gigabyte's server center in Taiwan before even being shipped out for sale to ensure quality.  An amazing beyond amazing board, prompting me to forever be a Gigabyte fan. ",5,Motherboard
"Pretty Good for a cheap Motherboard. I use Biostar H61MHV, there wasn't any selection of motherboards for this model. So I just chose H61MHB. ",4,Motherboard
Has almost everything that I need. Great overclocking features for the price. I only wish that it had 3 case fan headers instead of 2 case fan and 2 cpu fan headers. ,5,Motherboard
Very Nice Feature packed board with great potential for over clocking ,5,Motherboard
"Sweet board that could overclock the cpu, and had a front usb 3.0 connector which was good for its price.  ",5,Motherboard
Got a backplate for a z97 motherboard with it....  ,4,Motherboard
works well but the 24 power connector is located at the top rather than the right side of the mobo which killed cable management for me. ,3,Motherboard
"A fantastic board, the only original part from the eBay PC. The price was calculated from the difference between how much each part was sold for and the price of the PC. ",5,Motherboard
"BIOS is easy to use and have not had any issues with it. Wish there was a DVI port and a 3.0 header, but you get what you pay for. ",4,Motherboard
"This is the first ASRock mobo I built with, I've always used ASUS. I couldn't be more pleased with the quality and BIOS. Really great mobo with the bells and whistles for the price. ",5,Motherboard
All those ridiculous features make this a pretty nice motherboard. ,5,Motherboard
"This has been a great motherboard for me. It is extremely easy for me to overclock the CPU, and it has been 100% stable for years. The GUI is adequate. I got it to support SLI, though after my previous experience I may stick to more powerful single cards for now. ",5,Motherboard
This motherboard was the perfect balance between features and price for me.  It is based on the H87 platform rather that the cheaper and less feature rich B85 and H81 platforms.  It accepted the Haswell Refresh CPU without needing a BIOS update. ,5,Motherboard
"The only thing I would add is that its a little small as seen in the pics. But thats not the products fault, as I choose it. But other than that it does its job with no issues. ",4,Motherboard
Has a lot of cool features was confusing at first for a 1st time builder but did research and now i know my way around it.  Its a great motherboard. ,4,Motherboard
"[NEW] The mainboard was bought to fit my desired case so I had to go mATX which I never regretted until now. Since my CPU is Non-K, I had no real need for a Z-series mainboard but it was a good price for a very good equipped board ... plus it is Black/Gold which looks awesome ;) ",5,Motherboard
"I don't want to overclock and I don't need any additional mini-PCIe that could come with the H170 Asrock ITX equivalent.
Works perfectly in my SG13 config. Had to turn off the Intel C-State feature on BIOS as it was producing some whiny noise with my i3 6100 but with no impact on CPU performance or rig stability.
Edit: After a week of use and a BIOS update, no more coil whine with C-State on. H110 could have been a better budget choice but out of question because less performance with DMI2 instead of DMI3. ",4,Motherboard
,4,Motherboard
works well but the 24 power connector is located at the top rather than the right side of the mobo which killed cable management for me. ,3,Motherboard
Fast boot-up/loading. Very great deal for this motherboard! ,4,Motherboard
Fast boot-up/loading. Very great deal for this motherboard! ,4,Motherboard
"This is a great motherboard with plenty of SATA ports, and enough fan inputs for my tastes. The bios is nice and simple, and very easy to use with the i5 2500k. ",5,Motherboard
RAM slots run into GPU and is nearly impossible to work around where the wire slots are for certain things.  ,2,Motherboard
"Just like any other mobo, this one was fine. Except I would not reccomed this to anyone. ",3,Motherboard
"Basic motherboard, does what's supposed to do. Doesn't have neither USB 3.0 nor Sata III support, but at the time those were not that common, so it's fine. ",3,Motherboard
"An almost-Mini-ITX motherboard (174mm x 225mm) that's both cheap and full-featured. Assuming the two PCIe slots are taken up by a graphics card, the ""extra"" PCI slot is most useful for adding a wireless internet connection. Includes USB 3.0, HD Audio and four 6Gb/s SATA ports. ",4,Motherboard
"Looks awesome, supports fast RAM and overclocked processors, otherwise performs like any other mobo. ",3,Motherboard
